date,state,district,total_enrolment,total_demo_updates,total_bio_updates,migration_pressure_index,system_load
2025-11-12,Uttar Pradesh,Kasganj,57,725,381,19.06896551724138,1106
2025-11-12,Uttar Pradesh,Kaushambi,60,487,465,15.60655737704918,952
2025-11-12,Uttar Pradesh,Kheri,173,2252,1186,19.75862068965517,3438
2025-11-12,Uttar Pradesh,Kushinagar,119,1957,863,23.5,2820
2025-11-12,Uttar Pradesh,Lalitpur,75,476,363,11.039473684210526,839
2025-11-12,Uttar Pradesh,Lucknow,177,2455,1069,19.797752808988765,3524
2025-11-12,Uttar Pradesh,Maharajganj,87,1228,640,21.227272727272727,1868
2025-11-12,Uttar Pradesh,Mahoba,25,343,215,21.46153846153846,558
2025-11-12,Uttar Pradesh,Mainpuri,122,904,417,10.739837398373984,1321
2025-11-12,Uttar Pradesh,Mathura,132,1226,607,13.781954887218046,1833
2025-11-12,Uttar Pradesh,Mau,59,1067,481,25.8,1548
2025-11-12,Uttar Pradesh,Meerut,151,2077,911,19.657894736842106,2988
2025-11-12,Uttar Pradesh,Mirzapur,76,1127,596,22.376623376623378,1723
2025-11-12,Uttar Pradesh,Moradabad,144,1786,1107,19.951724137931034,2893
2025-11-12,Uttar Pradesh,Muzaffarnagar,110,2259,848,27.99099099099099,3107
2025-11-12,Uttar Pradesh,Pilibhit,61,1615,666,36.79032258064516,2281
2025-11-12,Uttar Pradesh,Pratapgarh,75,948,635,20.82894736842105,1583
2025-11-12,Uttar Pradesh,Prayagraj,32,259,98,10.818181818181818,357
2025-11-12,Uttar Pradesh,Rae Bareli,96,1312,621,19.927835051546392,1933
2025-11-12,Uttar Pradesh,Rampur,111,1735,647,21.267857142857142,2382
2025-11-12,Uttar Pradesh,Saharanpur,110,1145,1153,20.7027027027027,2298
2025-11-12,Uttar Pradesh,Sambhal,84,1011,566,18.55294117647059,1577
2025-11-12,Uttar Pradesh,Sant Kabir Nagar,64,1010,463,22.661538461538463,1473
2025-11-12,Uttar Pradesh,Sant Ravidas Nagar,32,505,355,26.060606060606062,860
2025-11-12,Uttar Pradesh,Shahjahanpur,87,1558,866,27.545454545454547,2424
2025-11-12,Uttar Pradesh,Shamli,75,899,772,21.986842105263158,1671
2025-11-12,Uttar Pradesh,Shrawasti,28,678,263,32.44827586206897,941
2025-11-12,Uttar Pradesh,Siddharthnagar,144,1017,695,11.806896551724138,1712
2025-11-12,Uttar Pradesh,Sitapur,137,1794,1227,21.891304347826086,3021
2025-11-12,Uttar Pradesh,Sonbhadra,35,702,421,31.194444444444443,1123
2025-11-12,Uttar Pradesh,Sultanpur,63,1128,591,26.859375,1719
2025-11-12,Uttar Pradesh,Unnao,98,1538,599,21.585858585858585,2137
2025-11-12,Uttar Pradesh,Varanasi,126,2095,960,24.055118110236222,3055
2025-11-12,Uttarakhand,Almora,12,188,165,27.153846153846153,353
2025-11-12,Uttarakhand,Bageshwar,6,77,133,30.0,210
2025-11-12,Uttarakhand,Chamoli,9,141,107,24.8,248
2025-11-12,Uttarakhand,Champawat,4,150,152,60.4,302
2025-11-12,Uttarakhand,Dehradun,59,600,701,21.683333333333334,1301
2025-11-12,Uttarakhand,Hardwar,2,24,13,12.333333333333334,37
2025-11-12,Uttarakhand,Haridwar,47,658,937,33.229166666666664,1595
2025-11-12,Uttarakhand,Nainital,27,222,402,22.285714285714285,624
2025-11-12,Uttarakhand,Pauri Garhwal,12,385,497,67.84615384615384,882
2025-11-12,Uttarakhand,Pithoragarh,9,289,159,44.8,448
2025-11-12,Uttarakhand,Rudraprayag,8,82,266,38.666666666666664,348
2025-11-12,Uttarakhand,Tehri Garhwal,28,272,409,23.482758620689655,681
2025-11-12,Uttarakhand,Udham Singh Nagar,38,697,1085,45.69230769230769,1782
2025-11-12,Uttarakhand,Uttarkashi,15,113,178,18.1875,291
2025-11-12,West Bengal,Alipurduar,18,148,35,9.631578947368421,183
2025-11-12,West Bengal,Bankura,108,1931,924,26.192660550458715,2855
2025-11-12,West Bengal,Barddhaman,113,3083,1553,40.666666666666664,4636
2025-11-12,West Bengal,Bardhaman,17,574,196,42.77777777777778,770
2025-11-12,West Bengal,Birbhum,120,2484,968,28.52892561983471,3452
2025-11-12,West Bengal,Cooch Behar,70,1628,281,26.887323943661972,1909
2025-11-12,West Bengal,Dakshin Dinajpur,41,1226,315,36.69047619047619,1541
2025-11-12,West Bengal,Darjeeling,38,1119,360,37.92307692307692,1479
2025-11-12,West Bengal,Darjiling,6,113,32,20.714285714285715,145
2025-11-12,West Bengal,East Midnapore,21,537,256,36.04545454545455,793
2025-11-12,West Bengal,Haora,28,1003,247,43.10344827586207,1250
2025-11-12,West Bengal,Hooghly,144,2922,1054,27.420689655172414,3976
2025-11-12,West Bengal,Howrah,132,2477,595,23.097744360902254,3072
2025-11-12,West Bengal,Jalpaiguri,81,3177,634,46.47560975609756,3811
2025-11-12,West Bengal,Jhargram,7,83,28,13.875,111
2025-11-12,West Bengal,Kalimpong,1,52,6,29.0,58
2025-11-12,West Bengal,Koch Bihar,25,1763,160,73.96153846153847,1923
2025-11-12,West Bengal,Kolkata,95,1961,727,28.0,2688
2025-11-12,West Bengal,Malda,100,2247,644,28.623762376237625,2891
2025-11-12,West Bengal,Maldah,14,705,126,55.4,831
2025-11-12,West Bengal,Murshidabad,289,4278,1539,20.05862068965517,5817
2025-11-12,West Bengal,Nadia,132,2584,949,26.56390977443609,3533
2025-11-12,West Bengal,North 24 Parganas,226,4737,1489,27.427312775330396,6226
2025-11-12,West Bengal,North Dinajpur,3,71,18,22.25,89
2025-11-12,West Bengal,North Twenty Four Parganas,16,618,161,45.8235294117647,779
2025-11-12,West Bengal,Paschim Bardhaman,15,193,63,16.0,256
2025-11-12,West Bengal,Paschim Medinipur,143,3312,1142,30.930555555555557,4454
2025-11-12,West Bengal,Purba Bardhaman,22,182,79,11.347826086956522,261
2025-11-12,West Bengal,Purba Medinipur,102,1686,833,24.45631067961165,2519
2025-11-12,West Bengal,Purulia,12,156,42,15.23076923076923,198
2025-11-12,West Bengal,Puruliya,115,2236,692,25.24137931034483,2928
2025-11-12,West Bengal,South 24 Parganas,332,5894,1304,21.615615615615617,7198
2025-11-12,West Bengal,South Twenty Four Parganas,33,1257,204,42.970588235294116,1461
2025-11-12,West Bengal,Uttar Dinajpur,146,3047,637,25.06122448979592,3684
2025-11-12,West Bengal,West Midnapore,18,601,208,42.578947368421055,809
2025-11-13,Andaman and Nicobar Islands,Nicobar,1,9,6,7.5,15
2025-11-13,Andaman and Nicobar Islands,North And Middle Andaman,1,10,35,22.5,45
2025-11-13,Andaman and Nicobar Islands,South Andaman,2,26,35,20.333333333333332,61
2025-11-13,Andhra Pradesh,Adilabad,16,163,199,21.294117647058822,362
2025-11-13,Andhra Pradesh,Alluri Sitharama Raju,7,42,63,13.125,105
2025-11-13,Andhra Pradesh,Anakapalli,10,65,28,8.454545454545455,93
2025-11-13,Andhra Pradesh,Anantapur,37,473,429,23.736842105263158,902
2025-11-13,Andhra Pradesh,Ananthapur,12,243,191,33.38461538461539,434
2025-11-13,Andhra Pradesh,Ananthapuramu,29,248,261,16.966666666666665,509
2025-11-13,Andhra Pradesh,Annamayya,8,200,42,26.88888888888889,242
2025-11-13,Andhra Pradesh,Bapatla,8,65,31,10.666666666666666,96
2025-11-13,Andhra Pradesh,Chittoor,97,932,976,19.46938775510204,1908
2025-11-13,Andhra Pradesh,Cuddapah,71,1016,649,23.125,1665
2025-11-13,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,4,142,26,33.6,168
2025-11-13,Andhra Pradesh,East Godavari,78,1289,1094,30.164556962025316,2383
2025-11-13,Andhra Pradesh,Eluru,8,150,19,18.77777777777778,169
2025-11-13,Andhra Pradesh,Guntur,112,1342,1190,22.4070796460177,2532
2025-11-13,Andhra Pradesh,Hyderabad,29,441,472,30.433333333333334,913
2025-11-13,Andhra Pradesh,K.V.Rangareddy,2,14,11,8.333333333333334,25
2025-11-13,Andhra Pradesh,Kakinada,11,256,44,25.0,300
2025-11-13,Andhra Pradesh,Karimnagar,4,90,66,31.2,156
2025-11-13,Andhra Pradesh,Khammam,11,373,156,44.083333333333336,529
2025-11-13,Andhra Pradesh,Krishna,62,1037,806,29.253968253968253,1843
2025-11-13,Andhra Pradesh,Kurnool,110,1268,848,19.063063063063062,2116
2025-11-13,Andhra Pradesh,Mahabub Nagar,16,214,77,17.11764705882353,291
2025-11-13,Andhra Pradesh,Mahbubnagar,7,85,75,20.0,160
2025-11-13,Andhra Pradesh,Medak,13,178,98,19.714285714285715,276
2025-11-13,Andhra Pradesh,N. T. R,16,247,41,16.941176470588236,288
2025-11-13,Andhra Pradesh,Nalgonda,15,409,145,34.625,554
2025-11-13,Andhra Pradesh,Nandyal,10,149,36,16.818181818181817,185
2025-11-13,Andhra Pradesh,Nellore,56,816,582,24.526315789473685,1398
2025-11-13,Andhra Pradesh,Nizamabad,7,76,26,12.75,102
2025-11-13,Andhra Pradesh,Palnadu,9,155,26,18.1,181
2025-11-13,Andhra Pradesh,Parvathipuram Manyam,6,72,45,16.714285714285715,117
2025-11-13,Andhra Pradesh,Prakasam,54,1072,681,31.87272727272727,1753
2025-11-13,Andhra Pradesh,Rangareddi,7,303,158,57.625,461
2025-11-13,Andhra Pradesh,Sri Potti Sriramulu Nellore,25,196,43,9.192307692307692,239
2025-11-13,Andhra Pradesh,Sri Sathya Sai,8,192,31,24.77777777777778,223
2025-11-13,Andhra Pradesh,Srikakulam,29,749,431,39.333333333333336,1180
2025-11-13,Andhra Pradesh,Tirupati,26,264,45,11.444444444444445,309
2025-11-13,Andhra Pradesh,Visakhapatnam,58,898,839,29.440677966101696,1737
2025-11-13,Andhra Pradesh,Vizianagaram,38,741,595,34.256410256410255,1336
2025-11-13,Andhra Pradesh,Warangal,9,441,144,58.5,585
2025-11-13,Andhra Pradesh,West Godavari,53,1068,610,31.074074074074073,1678
2025-11-13,Andhra Pradesh,Y. S. R,10,204,34,21.636363636363637,238
2025-11-13,Arunachal Pradesh,Changlang,3,55,32,21.75,87
2025-11-13,Arunachal Pradesh,East Kameng,1,14,13,13.5,27
2025-11-13,Arunachal Pradesh,Kamle,1,6,1,3.5,7
2025-11-13,Arunachal Pradesh,Kra Daadi,1,5,4,4.5,9
2025-11-13,Arunachal Pradesh,Lohit,1,10,22,16.0,32
2025-11-13,Arunachal Pradesh,Longding,3,22,9,7.75,31
2025-11-13,Arunachal Pradesh,Lower Dibang Valley,2,16,34,16.666666666666668,50
2025-11-13,Arunachal Pradesh,Lower Siang,1,2,5,3.5,7
2025-11-13,Arunachal Pradesh,Lower Subansiri,1,35,10,22.5,45
2025-11-13,Arunachal Pradesh,Namsai,1,12,89,50.5,101
2025-11-13,Arunachal Pradesh,Papum Pare,4,46,21,13.4,67
2025-11-13,Arunachal Pradesh,Shi-yomi,1,5,24,14.5,29
2025-11-13,Arunachal Pradesh,Tirap,1,12,18,15.0,30
2025-11-13,Arunachal Pradesh,Upper Subansiri,2,7,23,10.0,30
2025-11-13,Arunachal Pradesh,West Kameng,1,10,22,16.0,32
2025-11-13,Arunachal Pradesh,West Siang,2,22,24,15.333333333333334,46
2025-11-13,Assam,Baksa,11,86,75,13.416666666666666,161
2025-11-13,Assam,Barpeta,47,464,344,16.833333333333332,808
2025-11-13,Assam,Biswanath,8,113,43,17.333333333333332,156
2025-11-13,Assam,Bongaigaon,13,123,220,24.5,343
2025-11-13,Assam,Cachar,68,473,127,8.695652173913043,600
2025-11-13,Assam,Charaideo,9,54,27,8.1,81
2025-11-13,Assam,Chirang,6,43,129,24.571428571428573,172
2025-11-13,Assam,Darrang,111,143,165,2.75,308
2025-11-13,Assam,Dhemaji,27,84,71,5.535714285714286,155
2025-11-13,Assam,Dhubri,70,272,168,6.197183098591549,440
2025-11-13,Assam,Dibrugarh,36,254,44,8.054054054054054,298
2025-11-13,Assam,Goalpara,26,181,125,11.333333333333334,306
2025-11-13,Assam,Golaghat,33,105,132,6.970588235294118,237
2025-11-13,Assam,Hailakandi,24,194,136,13.2,330
2025-11-13,Assam,Hojai,14,169,94,17.533333333333335,263
2025-11-13,Assam,Jorhat,30,135,66,6.483870967741935,201
2025-11-13,Assam,Kamrup,39,342,96,10.95,438
2025-11-13,Assam,Kamrup Metro,113,224,74,2.6140350877192984,298
2025-11-13,Assam,Karbi Anglong,32,84,274,10.848484848484848,358
2025-11-13,Assam,Karimganj,47,281,196,9.9375,477
2025-11-13,Assam,Kokrajhar,16,168,59,13.352941176470589,227
2025-11-13,Assam,Lakhimpur,31,205,141,10.8125,346
2025-11-13,Assam,Marigaon,33,304,93,11.676470588235293,397
2025-11-13,Assam,Nagaon,65,515,425,14.242424242424242,940
2025-11-13,Assam,Nalbari,14,63,123,12.4,186
2025-11-13,Assam,North Cachar Hills,5,12,31,7.166666666666667,43
2025-11-13,Assam,Sibsagar,17,157,36,10.722222222222221,193
2025-11-13,Assam,Sonitpur,51,215,120,6.4423076923076925,335
2025-11-13,Assam,South Salmara Mankachar,8,20,34,6.0,54
2025-11-13,Assam,Tinsukia,34,378,79,13.057142857142857,457
2025-11-13,Assam,Udalguri,26,172,82,9.407407407407407,254
2025-11-13,Assam,West Karbi Anglong,4,12,30,8.4,42
2025-11-13,Bihar,Araria,38,711,386,28.128205128205128,1097
2025-11-13,Bihar,Arwal,8,222,118,37.77777777777778,340
2025-11-13,Bihar,Aurangabad,29,717,369,36.2,1086
2025-11-13,Bihar,Aurangabad(bh),1,1,2,1.5,3
2025-11-13,Bihar,Banka,29,601,295,29.866666666666667,896
2025-11-13,Bihar,Begusarai,72,810,519,18.205479452054796,1329
2025-11-13,Bihar,Bhagalpur,40,528,541,26.073170731707318,1069
2025-11-13,Bihar,Bhojpur,116,761,376,9.717948717948717,1137
2025-11-13,Bihar,Buxar,47,625,287,19.0,912
2025-11-13,Bihar,Darbhanga,102,1191,954,20.825242718446603,2145
2025-11-13,Bihar,East Champaran,120,1376,746,17.537190082644628,2122
2025-11-13,Bihar,Gaya,59,538,544,18.033333333333335,1082
2025-11-13,Bihar,Gopalganj,84,1113,245,15.976470588235294,1358
2025-11-13,Bihar,Jamui,35,443,283,20.166666666666668,726
2025-11-13,Bihar,Jehanabad,19,232,143,18.75,375
2025-11-13,Bihar,Kaimur (Bhabua),8,770,280,116.66666666666667,1050
2025-11-13,Bihar,Katihar,22,1213,510,74.91304347826087,1723
2025-11-13,Bihar,Khagaria,60,387,394,12.80327868852459,781
2025-11-13,Bihar,Kishanganj,17,586,336,51.22222222222222,922
2025-11-13,Bihar,Lakhisarai,42,583,278,20.023255813953487,861
2025-11-13,Bihar,Madhepura,62,526,332,13.619047619047619,858
2025-11-13,Bihar,Madhubani,83,1704,762,29.357142857142858,2466
2025-11-13,Bihar,Monghyr,1,8,1,4.5,9
2025-11-13,Bihar,Munger,54,529,154,12.418181818181818,683
2025-11-13,Bihar,Muzaffarpur,182,2047,880,15.994535519125684,2927
2025-11-13,Bihar,Nalanda,114,671,433,9.6,1104
2025-11-13,Bihar,Nawada,79,568,216,9.8,784
2025-11-13,Bihar,Patna,139,2110,829,20.992857142857144,2939
2025-11-13,Bihar,Purba Champaran,2,7,5,4.0,12
2025-11-13,Bihar,Purnia,39,658,519,29.425,1177
2025-11-13,Bihar,Rohtas,30,711,490,38.74193548387097,1201
2025-11-13,Bihar,Saharsa,90,522,480,11.010989010989011,1002
2025-11-13,Bihar,Samastipur,163,1698,789,15.164634146341463,2487
2025-11-13,Bihar,Saran,310,1216,683,6.106109324758842,1899
2025-11-13,Bihar,Sheikhpura,21,49,200,11.318181818181818,249
2025-11-13,Bihar,Sheohar,5,115,140,42.5,255
2025-11-13,Bihar,Sitamarhi,76,671,525,15.532467532467532,1196
2025-11-13,Bihar,Siwan,155,533,602,7.2756410256410255,1135
2025-11-13,Bihar,Supaul,39,300,275,14.375,575
2025-11-13,Bihar,Vaishali,175,798,667,8.323863636363637,1465
2025-11-13,Bihar,West Champaran,143,1157,488,11.42361111111111,1645
2025-11-13,Chandigarh,Chandigarh,36,176,165,9.216216216216216,341
2025-11-13,Chhattisgarh,Balod,10,115,282,36.09090909090909,397
2025-11-13,Chhattisgarh,Baloda Bazar,35,410,754,32.333333333333336,1164
2025-11-13,Chhattisgarh,Balrampur,21,140,293,19.681818181818183,433
2025-11-13,Chhattisgarh,Bastar,33,387,522,26.735294117647058,909
2025-11-13,Chhattisgarh,Bemetara,31,327,452,24.34375,779
2025-11-13,Chhattisgarh,Bijapur,18,37,98,7.105263157894737,135
2025-11-13,Chhattisgarh,Bilaspur,48,343,874,24.836734693877553,1217
2025-11-13,Chhattisgarh,Dakshin Bastar Dantewada,11,76,78,12.833333333333334,154
2025-11-13,Chhattisgarh,Dantewada,10,10,65,6.818181818181818,75
2025-11-13,Chhattisgarh,Dhamtari,23,217,362,24.125,579
2025-11-13,Chhattisgarh,Durg,43,278,986,28.727272727272727,1264
2025-11-13,Chhattisgarh,Gariyaband,21,191,153,15.636363636363637,344
2025-11-13,Chhattisgarh,Janjgir-champa,30,491,848,43.193548387096776,1339
2025-11-13,Chhattisgarh,Jashpur,13,368,184,39.42857142857143,552
2025-11-13,Chhattisgarh,Kanker,10,75,250,29.545454545454547,325
2025-11-13,Chhattisgarh,Kawardha,16,154,244,23.41176470588235,398
2025-11-13,Chhattisgarh,Kondagaon,19,341,240,29.05,581
2025-11-13,Chhattisgarh,Korba,19,273,285,27.9,558
2025-11-13,Chhattisgarh,Koriya,8,137,154,32.333333333333336,291
2025-11-13,Chhattisgarh,Mahasamund,26,193,277,17.40740740740741,470
2025-11-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,111,3,57.0,114
2025-11-13,Chhattisgarh,Mungeli,16,150,451,35.35294117647059,601
2025-11-13,Chhattisgarh,Narayanpur,5,70,78,24.666666666666668,148
2025-11-13,Chhattisgarh,Raigarh,24,358,790,45.92,1148
2025-11-13,Chhattisgarh,Raipur,55,225,998,21.839285714285715,1223
2025-11-13,Chhattisgarh,Rajnandgaon,32,234,389,18.87878787878788,623
2025-11-13,Chhattisgarh,Sakti,5,14,38,8.666666666666666,52
2025-11-13,Chhattisgarh,Sarangarh-Bilaigarh,3,8,19,6.75,27
2025-11-13,Chhattisgarh,Sukma,6,21,96,16.714285714285715,117
2025-11-13,Chhattisgarh,Surajpur,20,87,223,14.761904761904763,310
2025-11-13,Chhattisgarh,Surguja,10,70,347,37.90909090909091,417
2025-11-13,Chhattisgarh,Uttar Bastar Kanker,4,36,173,41.8,209
2025-11-13,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,20,5,12.5,25
2025-11-13,Delhi,Central Delhi,22,152,196,15.130434782608695,348
2025-11-13,Delhi,East Delhi,60,369,356,11.885245901639344,725
2025-11-13,Delhi,New Delhi,3,13,14,6.75,27
2025-11-13,Delhi,North East,16,86,125,12.411764705882353,211
2025-11-13,Delhi,North East Delhi,36,238,443,18.405405405405407,681
2025-11-13,Delhi,North West Delhi,96,545,767,13.525773195876289,1312
2025-11-13,Delhi,Shahdara,4,74,14,17.6,88
2025-11-13,Delhi,South Delhi,116,193,515,6.051282051282051,708
2025-11-13,Delhi,South West Delhi,56,181,329,8.947368421052632,510
2025-11-13,Delhi,West Delhi,54,601,494,19.90909090909091,1095
2025-11-13,Goa,North Goa,18,62,218,14.736842105263158,280
2025-11-13,Goa,South Goa,25,98,184,10.846153846153847,282
2025-11-13,Gujarat,Ahmadabad,14,15,45,4.0,60
2025-11-13,Gujarat,Ahmedabad,236,783,1033,7.662447257383966,1816
2025-11-13,Gujarat,Amreli,48,113,170,5.775510204081633,283
2025-11-13,Gujarat,Anand,75,190,294,6.368421052631579,484
2025-11-13,Gujarat,Arvalli,8,40,56,10.666666666666666,96
2025-11-13,Gujarat,Banaskantha,82,236,355,7.120481927710843,591
2025-11-13,Gujarat,Bharuch,27,78,164,8.642857142857142,242
2025-11-13,Gujarat,Bhavnagar,94,185,351,5.6421052631578945,536
2025-11-13,Gujarat,Botad,15,17,28,2.8125,45
2025-11-13,Gujarat,Chhotaudepur,15,76,87,10.1875,163
2025-11-13,Gujarat,Dahod,95,119,242,3.7604166666666665,361
2025-11-13,Gujarat,Devbhumi Dwarka,15,28,54,5.125,82
2025-11-13,Gujarat,Dohad,26,28,42,2.5925925925925926,70
2025-11-13,Gujarat,Gandhinagar,29,179,165,11.466666666666667,344
2025-11-13,Gujarat,Gir Somnath,27,70,93,5.821428571428571,163
2025-11-13,Gujarat,Jamnagar,62,127,195,5.111111111111111,322
2025-11-13,Gujarat,Junagadh,60,167,249,6.819672131147541,416
2025-11-13,Gujarat,Kachchh,122,228,329,4.528455284552845,557
2025-11-13,Gujarat,Kheda,77,223,253,6.102564102564102,476
2025-11-13,Gujarat,Mahesana,57,162,236,6.862068965517241,398
2025-11-13,Gujarat,Mahisagar,15,13,68,5.0625,81
2025-11-13,Gujarat,Morbi,34,55,120,5.0,175
2025-11-13,Gujarat,Narmada,15,21,50,4.4375,71
2025-11-13,Gujarat,Navsari,31,57,113,5.3125,170
2025-11-13,Gujarat,Panch Mahals,1,7,3,5.0,10
2025-11-13,Gujarat,Panchmahals,57,91,158,4.293103448275862,249
2025-11-13,Gujarat,Patan,30,70,147,7.0,217
2025-11-13,Gujarat,Porbandar,11,23,51,6.166666666666667,74
2025-11-13,Gujarat,Rajkot,118,231,406,5.352941176470588,637
2025-11-13,Gujarat,Sabar Kantha,3,1,3,1.0,4
2025-11-13,Gujarat,Sabarkantha,34,166,218,10.971428571428572,384
2025-11-13,Gujarat,Surat,156,1066,989,13.089171974522293,2055
2025-11-13,Gujarat,Surendra Nagar,86,114,193,3.528735632183908,307
2025-11-13,Gujarat,Surendranagar,2,4,4,2.6666666666666665,8
2025-11-13,Gujarat,Tapi,21,34,76,5.0,110
2025-11-13,Gujarat,The Dangs,8,38,38,8.444444444444445,76
2025-11-13,Gujarat,Vadodara,114,303,460,6.6347826086956525,763
2025-11-13,Gujarat,Valsad,46,112,190,6.425531914893617,302
2025-11-13,Haryana,Ambala,39,190,334,13.1,524
2025-11-13,Haryana,Bhiwani,37,60,396,12.0,456
2025-11-13,Haryana,Charkhi Dadri,4,78,37,23.0,115
2025-11-13,Haryana,Faridabad,75,188,776,12.68421052631579,964
2025-11-13,Haryana,Fatehabad,19,165,303,23.4,468
2025-11-13,Haryana,Gurgaon,53,418,372,14.62962962962963,790
2025-11-13,Haryana,Hisar,32,169,496,20.151515151515152,665
2025-11-13,Haryana,Jhajjar,28,65,304,12.724137931034482,369
2025-11-13,Haryana,Jind,30,178,408,18.903225806451612,586
2025-11-13,Haryana,Kaithal,28,87,302,13.413793103448276,389
2025-11-13,Haryana,Karnal,30,24,449,15.258064516129032,473
2025-11-13,Haryana,Kurukshetra,23,79,346,17.708333333333332,425
2025-11-13,Haryana,Mahendragarh,23,69,295,15.166666666666666,364
2025-11-13,Haryana,Mewat,56,104,389,8.649122807017545,493
2025-11-13,Haryana,Palwal,38,21,303,8.307692307692308,324
2025-11-13,Haryana,Panchkula,16,51,172,13.117647058823529,223
2025-11-13,Haryana,Panipat,27,19,409,15.285714285714286,428
2025-11-13,Haryana,Rewari,11,122,201,26.916666666666668,323
2025-11-13,Haryana,Rohtak,28,27,354,13.137931034482758,381
2025-11-13,Haryana,Sirsa,25,125,375,19.23076923076923,500
2025-11-13,Haryana,Sonipat,47,200,430,13.125,630
2025-11-13,Haryana,Yamuna Nagar,31,72,470,16.9375,542
2025-11-13,Himachal Pradesh,Bilaspur,5,30,114,24.0,144
2025-11-13,Himachal Pradesh,Chamba,23,23,203,9.416666666666666,226
2025-11-13,Himachal Pradesh,Hamirpur,12,22,105,9.76923076923077,127
2025-11-13,Himachal Pradesh,Kangra,44,132,515,14.377777777777778,647
2025-11-13,Himachal Pradesh,Kinnaur,2,2,38,13.333333333333334,40
2025-11-13,Himachal Pradesh,Kullu,16,46,157,11.941176470588236,203
2025-11-13,Himachal Pradesh,Mandi,19,47,472,25.95,519
2025-11-13,Himachal Pradesh,Shimla,16,65,302,21.58823529411765,367
2025-11-13,Himachal Pradesh,Sirmaur,16,38,142,10.588235294117647,180
2025-11-13,Himachal Pradesh,Solan,14,36,210,16.4,246
2025-11-13,Himachal Pradesh,Una,14,30,152,12.133333333333333,182
2025-11-13,Jammu & Kashmir,Kathua,1,1,1,1.0,2
2025-11-13,Jammu and Kashmir,Anantnag,15,33,296,20.5625,329
2025-11-13,Jammu and Kashmir,Badgam,13,49,53,7.285714285714286,102
2025-11-13,Jammu and Kashmir,Baramula,20,133,462,28.333333333333332,595
2025-11-13,Jammu and Kashmir,Budgam,3,26,142,42.0,168
2025-11-13,Jammu and Kashmir,Doda,31,59,227,8.9375,286
2025-11-13,Jammu and Kashmir,Ganderbal,1,29,86,57.5,115
2025-11-13,Jammu and Kashmir,Jammu,16,85,654,43.470588235294116,739
2025-11-13,Jammu and Kashmir,Kargil,3,6,47,13.25,53
2025-11-13,Jammu and Kashmir,Kathua,26,57,267,12.0,324
2025-11-13,Jammu and Kashmir,Kishtwar,17,16,107,6.833333333333333,123
2025-11-13,Jammu and Kashmir,Kulgam,9,54,131,18.5,185
2025-11-13,Jammu and Kashmir,Kupwara,26,71,191,9.703703703703704,262
2025-11-13,Jammu and Kashmir,Pulwama,12,89,483,44.0,572
2025-11-13,Jammu and Kashmir,Punch,17,58,363,23.38888888888889,421
2025-11-13,Jammu and Kashmir,Rajouri,16,80,453,31.352941176470587,533
2025-11-13,Jammu and Kashmir,Ramban,14,15,360,25.0,375
2025-11-13,Jammu and Kashmir,Reasi,11,6,117,10.25,123
2025-11-13,Jammu and Kashmir,Samba,9,19,69,8.8,88
2025-11-13,Jammu and Kashmir,Srinagar,19,183,651,41.7,834
2025-11-13,Jammu and Kashmir,Udhampur,20,55,286,16.238095238095237,341
2025-11-13,Jharkhand,Bokaro,45,451,596,22.76086956521739,1047
2025-11-13,Jharkhand,Chatra,43,236,295,12.068181818181818,531
2025-11-13,Jharkhand,Deoghar,67,76,470,8.029411764705882,546
2025-11-13,Jharkhand,Dhanbad,77,294,1058,17.333333333333332,1352
2025-11-13,Jharkhand,Dumka,25,145,381,20.23076923076923,526
2025-11-13,Jharkhand,East Singhbhum,42,193,864,24.58139534883721,1057
2025-11-13,Jharkhand,Garhwa,49,156,509,13.3,665
2025-11-13,Jharkhand,Garhwa *,5,24,23,7.833333333333333,47
2025-11-13,Jharkhand,Giridih,123,453,544,8.040322580645162,997
2025-11-13,Jharkhand,Godda,37,65,490,14.605263157894736,555
2025-11-13,Jharkhand,Gumla,29,172,363,17.833333333333332,535
2025-11-13,Jharkhand,Hazaribag,3,66,27,23.25,93
2025-11-13,Jharkhand,Hazaribagh,37,259,432,18.18421052631579,691
2025-11-13,Jharkhand,Jamtara,30,67,191,8.32258064516129,258
2025-11-13,Jharkhand,Khunti,8,51,268,35.44444444444444,319
2025-11-13,Jharkhand,Kodarma,1,2,31,16.5,33
2025-11-13,Jharkhand,Koderma,22,31,175,8.956521739130435,206
2025-11-13,Jharkhand,Latehar,15,44,234,17.375,278
2025-11-13,Jharkhand,Lohardaga,18,1,79,4.2105263157894735,80
2025-11-13,Jharkhand,Pakur,19,155,54,10.45,209
2025-11-13,Jharkhand,Palamau,3,5,21,6.5,26
2025-11-13,Jharkhand,Palamu,82,398,618,12.240963855421686,1016
2025-11-13,Jharkhand,Pashchimi Singhbhum,4,63,59,24.4,122
2025-11-13,Jharkhand,Purbi Singhbhum,5,24,119,23.833333333333332,143
2025-11-13,Jharkhand,Ramgarh,21,186,208,17.90909090909091,394
2025-11-13,Jharkhand,Ranchi,91,504,856,14.782608695652174,1360
2025-11-13,Jharkhand,Sahebganj,44,296,332,13.955555555555556,628
